Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
432,2026-04-30,,WB-2026-04,,432,I25024,Welfare-General,73737.93,73737.93,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
433,2026-04-30,,WB-2026-04,,433,I25026,Training EXTERNAL,915255.17,915255.17,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
434,2026-04-30,,WB-2026-04,,434,I25027,Training INTERNAL,95000.0,95000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
435,2026-04-30,,WB-2026-04,,435,I25029,Other Staff Costs,-9534562.92,0,9534562.92,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
436,2026-04-30,,WB-2026-04,,436,I25044,Emol-Pack PRMF,152000.0,152000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
437,2026-04-30,,WB-2026-04,,437,I25071,Prem-Cleaning,247500.0,247500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
438,2026-04-30,,WB-2026-04,,438,I25072,Prem-Electricity,138420.01,138420.01,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
439,2026-04-30,,WB-2026-04,,439,I25073,Prem-Security,76198.0,76198.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
440,2026-04-30,,WB-2026-04,,440,I25074,Prem-Rates,452598.29,452598.29,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
441,2026-04-30,,WB-2026-04,,441,I25079,Prem-Rental(EXTERNAL),2118586.06,2118586.06,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
442,2026-04-30,,WB-2026-04,,442,I25080,Prem-Parking(EXTERNAL),347280.0,347280.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
443,2026-04-30,,WB-2026-04,,443,I25111,Printing-General,34233.54,34233.54,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
444,2026-04-30,,WB-2026-04,,444,I25114,Stationery-General,244740.0,244740.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
445,2026-04-30,,WB-2026-04,,445,I25141,Prof.Fees-Audit Fees,192500.0,192500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
446,2026-04-30,,WB-2026-04,,446,I25144,Prof.Fees-Legal,215517.24,215517.24,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
447,2026-04-30,,WB-2026-04,,447,I25145,Prof.Fees-Other,3308705.21,3308705.21,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
448,2026-04-30,,WB-2026-04,,448,I25181,Trav. Air Fares,1086510.0,1086510.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
449,2026-04-30,,WB-2026-04,,449,I25182,Trav. Accom.,1090945.58,1090945.58,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
450,2026-04-30,,WB-2026-04,,450,I25187,Conference Costs,357841.39,357841.39,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
451,2026-04-30,,WB-2026-04,,451,I25191,Travel  Hotel  Entert.:Travel Susp Acc,70500.0,70500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
452,2026-04-30,,WB-2026-04,,452,I25193,Conference Attended by Us,137931.03,137931.03,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
453,2026-04-30,,WB-2026-04,,453,I25203,Bus.Advert-General,985970.32,985970.32,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
454,2026-04-30,,WB-2026-04,,454,I25205,Sponsorships-General,50000.0,50000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
455,2026-04-30,,WB-2026-04,,455,I25232,Telephone-Variable,395548.99,395548.99,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
456,2026-04-30,,WB-2026-04,,456,I25236,Courier Services Cost,42349.68,42349.68,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
457,2026-04-30,,WB-2026-04,,457,I25262,S/ware Depreciation,783300.7,783300.7,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
458,2026-04-30,,WB-2026-04,,458,I25263,Bldg.Imp.(L/Hold)-Deprec,775515.93,775515.93,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
459,2026-04-30,,WB-2026-04,,459,I25264,Furn-Depreciation,271543.75,271543.75,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
460,2026-04-30,,WB-2026-04,,460,I25265,Equip-Depreciation,848194.04,848194.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
461,2026-04-30,,WB-2026-04,,461,I25268,Goodwill amortisation,65027.17,65027.17,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
462,2026-04-30,,WB-2026-04,,462,I25291,Entertainment-(IN TOWN),782590.04,782590.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
463,2026-04-30,,WB-2026-04,,463,I25326,Int.Paid-Other,110409.93,110409.93,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
464,2026-04-30,,WB-2026-04,,464,I25329,Unrealised Currency gain/loss,215287.47,215287.47,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
465,2026-04-30,,WB-2026-04,,465,I25358,Subscriptions General,1123142.1,1123142.1,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
466,2026-04-30,,WB-2026-04,,466,I25360,Bank Charges,36101.44,36101.44,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
467,2026-04-30,,WB-2026-04,,467,I25361,Books & Periodicals,62400.0,62400.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
468,2026-04-30,,WB-2026-04,,468,I25362,STAFF WELFARE,18000.0,18000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
469,2026-04-30,,WB-2026-04,,469,I25365,Donations-Charitable,50000.0,50000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
470,2026-04-30,,WB-2026-04,,470,I25367,Summary:Gen Exp Other,836719.4,836719.4,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
471,2026-04-30,,WB-2026-04,,471,I25401,Insurance-P.I.,1316413.25,1316413.25,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
472,2026-04-30,,WB-2026-04,,472,I25422,PC Supplies,41750.01,41750.01,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
473,2026-04-30,,WB-2026-04,,473,I25423,Comp-Depreciation,672099.05,672099.05,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
474,2026-04-30,,WB-2026-04,,474,I25427,Software Implementation,601251.08,601251.08,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
475,2026-04-30,,WB-2026-04,,475,I25428,Software Maintenance,1493906.56,1493906.56,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
476,2026-04-30,,WB-2026-04,,476,I25429,Software Licence Fees,4426039.43,4426039.43,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
477,2026-04-30,,WB-2026-04,,477,I25455,MV - Leasing Costs (non personnel),1973314.57,1973314.57,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
478,2026-04-30,,WB-2026-04,,478,ZAAC-TAXEXPENSE,Tax expense,26889216.56,26889216.56,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
479,2026-05-31,,WB-2026-05,,479,B15110,Distr.Reser-Retained Inc,2081294.0,2081294.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
480,2026-05-31,,WB-2026-05,,480,B35200,Furn Accum-Depreciation,-271544.58,0,271544.58,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
481,2026-05-31,,WB-2026-05,,481,B35240,Equip Accum-Depr,-848195.06,0,848195.06,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
482,2026-05-31,,WB-2026-05,,482,B35250,Comp Equip-Cost Open Balance,952000.0,952000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
483,2026-05-31,,WB-2026-05,,483,B35290,Comp Equip- Accum Depreciation,-672100.05,0,672100.05,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
484,2026-05-31,,WB-2026-05,,484,B35330,Goodwill-Accum. Amortisation,-65027.17,0,65027.17,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
485,2026-05-31,,WB-2026-05,,485,B35340,Comp S/Ware Acc -Write Off,-783300.8,0,783300.8,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
486,2026-05-31,,WB-2026-05,,486,B35370,Lease Improv - Accum Ammortization,-775516.02,0,775516.02,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
487,2026-05-31,,WB-2026-05,,487,B35420,Deferred Tax,-2081294.0,0,2081294.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
488,2026-05-31,,WB-2026-05,,488,B55130,Due from/to Directors,-1512315.0,0,1512315.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
489,2026-05-31,,WB-2026-05,,489,B55430,Interest Receivable,87325.62,87325.62,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
490,2026-05-31,,WB-2026-05,,490,B55480,Drs-Income Control,78606051.78,78606051.78,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
491,2026-05-31,,WB-2026-05,,491,B55481,Staff Advance and Imprest,1180640.0,1180640.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
492,2026-05-31,,WB-2026-05,,492,B55490,DUE TO/FROM ZAMARA HOLDING CO.,396555.96,396555.96,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
493,2026-05-31,,WB-2026-05,,493,B60090,EQUITY BANK,3052000.0,3052000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
494,2026-05-31,,WB-2026-05,,494,B60110,KENYA COMMERCIAL BANK,212845.8,212845.8,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
495,2026-05-31,,WB-2026-05,,495,B60160,NCBA Bank-US$ OFFICE,-23163639.49,0,23163639.49,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
496,2026-05-31,,WB-2026-05,,496,B60180,NCBA Office Bank Account,40789700.64,40789700.64,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
497,2026-05-31,,WB-2026-05,,497,B60190,PETTY CASH - OFFICE,-191876.0,0,191876.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
498,2026-05-31,,WB-2026-05,,498,B60400,KHALID OBULINJI PREPAID CARD,711095.0,711095.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
499,2026-05-31,,WB-2026-05,,499,B60401,CBA CARD CENTRE,-210073.7,0,210073.7,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
500,2026-05-31,,WB-2026-05,,500,B60410,JAMBO JET- AIRTICKETS,-727520.0,0,727520.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
501,2026-05-31,,WB-2026-05,,501,B65110,Other Receivables - Disbursements,-5110677.81,0,5110677.81,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
502,2026-05-31,,WB-2026-05,,502,B65120,Due to/from Nigeria,-1086423.87,0,1086423.87,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
503,2026-05-31,,WB-2026-05,,503,B65130,Due from/to AFRIB Transactional,7114451.83,7114451.83,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
504,2026-05-31,,WB-2026-05,,504,B65150,Fixed Deposit Account,5000000.0,5000000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
505,2026-05-31,,WB-2026-05,,505,B65180,Debtors Prepaid other,-11388868.48,0,11388868.48,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
506,2026-05-31,,WB-2026-05,,506,B65240,VAT Receivable Debtor,2515455.0,2515455.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
507,2026-05-31,,WB-2026-05,,507,B65290,Withholding IncomeTax,325972.0,325972.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
508,2026-05-31,,WB-2026-05,,508,B70130,Due to/from Dubai,408769.02,408769.02,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
509,2026-05-31,,WB-2026-05,,509,B70140,Zamara pension Scheme,1183999.0,1183999.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
510,2026-05-31,,WB-2026-05,,510,B70141,Post retirement medical fund,-1162520.0,0,1162520.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
511,2026-05-31,,WB-2026-05,,511,B70180,Due to/from C & P/AFFS,780595.67,780595.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
512,2026-05-31,,WB-2026-05,,512,B70190,Withholding tax 5 %,-47407.24,0,47407.24,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
513,2026-05-31,,WB-2026-05,,513,B70195,Withholding VAT 2%-Creditors,-47522.47,0,47522.47,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
514,2026-05-31,,WB-2026-05,,514,B70200,C&P Coop Sacco,-111610.94,0,111610.94,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
515,2026-05-31,,WB-2026-05,,515,B70205,WithHolding Tax Other -20% International Creditors,-813715.0,0,813715.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
516,2026-05-31,,WB-2026-05,,516,B70210,Social Health Insurance Fund,-1543631.0,0,1543631.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
517,2026-05-31,,WB-2026-05,,517,B70220,National Social Security Fund,3338.0,3338.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
518,2026-05-31,,WB-2026-05,,518,B70230,Paymaster General (PAYE,6510505.0,6510505.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
519,2026-05-31,,WB-2026-05,,519,B70235,Salaries and Wages,-4.93,0,4.93,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
520,2026-05-31,,WB-2026-05,,520,B70260,Stanchart Check off,-312912.0,0,312912.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
521,2026-05-31,,WB-2026-05,,521,B70280,Prov-Sundries,-183879.31,0,183879.31,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
522,2026-05-31,,WB-2026-05,,522,B70310,Higher education loan Board,4152.0,4152.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
523,2026-05-31,,WB-2026-05,,523,B70340,CRS-Trade (Operating),252215.82,252215.82,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
524,2026-05-31,,WB-2026-05,,524,B70360,Welfare Fund Contributons,36600.0,36600.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
525,2026-05-31,,WB-2026-05,,525,B70390,Equity Check off,295878.0,295878.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
526,2026-05-31,,WB-2026-05,,526,B70400,Other Payables-Refunds,-2590826.91,0,2590826.91,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
527,2026-05-31,,WB-2026-05,,527,B70410,Housing Levy,571260.0,571260.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
528,2026-05-31,,WB-2026-05,,528,B70420,Absa Check off,33159.0,33159.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
529,2026-05-31,,WB-2026-05,,529,B75120,Tax Provision-Other,-16648717.41,0,16648717.41,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
530,2026-05-31,,WB-2026-05,,530,B80170,VAT Control Account,-10928885.37,0,10928885.37,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
531,2026-05-31,,WB-2026-05,,531,I10047,IAC Fees,-6160000.0,0,6160000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
532,2026-05-31,,WB-2026-05,,532,I10060,Actuarial - Once-off,-52595591.85,0,52595591.85,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
533,2026-05-31,,WB-2026-05,,533,I10067,AF Trust Fund,-325225.72,0,325225.72,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
534,2026-05-31,,WB-2026-05,,534,I10070,IPP - Vuna Retirement Plan,524119.94,524119.94,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
535,2026-05-31,,WB-2026-05,,535,I10071,MC-ADMIN FEES,-72819456.66,0,72819456.66,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
536,2026-05-31,,WB-2026-05,,536,I10073,AFRF Admin Fees,-50198413.44,0,50198413.44,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
537,2026-05-31,,WB-2026-05,,537,I10121,Interest Income,-292106.42,0,292106.42,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
538,2026-05-31,,WB-2026-05,,538,I25001,Emol.Pack-Salaries,57456956.12,57456956.12,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
539,2026-05-31,,WB-2026-05,,539,I25002,Emol.Pack-Housing Subsid,861872.0,861872.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
540,2026-05-31,,WB-2026-05,,540,I25003,Emol.Pack-Med.Contribut.,3407250.56,3407250.56,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
541,2026-05-31,,WB-2026-05,,541,I25004,Emol.Pack-Pens.Contribut.,4809976.0,4809976.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
542,2026-05-31,,WB-2026-05,,542,I25005,Emol.Pack-Other,147000.0,147000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
543,2026-05-31,,WB-2026-05,,543,I25009,Co.Contrib-Life Assurance,930285.58,930285.58,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
544,2026-05-31,,WB-2026-05,,544,I25020,Temporary Staff-General,109772.74,109772.74,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
545,2026-05-31,,WB-2026-05,,545,I25024,Welfare-General,64800.0,64800.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
546,2026-05-31,,WB-2026-05,,546,I25026,Training EXTERNAL,2709494.93,2709494.93,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
547,2026-05-31,,WB-2026-05,,547,I25029,Other Staff Costs,-9534562.92,0,9534562.92,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
548,2026-05-31,,WB-2026-05,,548,I25043,NITA Contribution Employer,11200.0,11200.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
549,2026-05-31,,WB-2026-05,,549,I25044,Emol-Pack PRMF,153000.0,153000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
550,2026-05-31,,WB-2026-05,,550,I25071,Prem-Cleaning,247500.0,247500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
551,2026-05-31,,WB-2026-05,,551,I25072,Prem-Electricity,0.18,0.18,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
552,2026-05-31,,WB-2026-05,,552,I25073,Prem-Security,72173.0,72173.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
553,2026-05-31,,WB-2026-05,,553,I25074,Prem-Rates,452598.29,452598.29,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
554,2026-05-31,,WB-2026-05,,554,I25079,Prem-Rental(EXTERNAL),2118586.06,2118586.06,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
555,2026-05-31,,WB-2026-05,,555,I25080,Prem-Parking(EXTERNAL),347280.0,347280.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
556,2026-05-31,,WB-2026-05,,556,I25111,Printing-General,417487.75,417487.75,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
557,2026-05-31,,WB-2026-05,,557,I25114,Stationery-General,24375.0,24375.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
558,2026-05-31,,WB-2026-05,,558,I25141,Prof.Fees-Audit Fees,-1895641.0,0,1895641.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
559,2026-05-31,,WB-2026-05,,559,I25144,Prof.Fees-Legal,160000.0,160000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
560,2026-05-31,,WB-2026-05,,560,I25145,Prof.Fees-Other,4453721.0,4453721.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
561,2026-05-31,,WB-2026-05,,561,I25181,Trav. Air Fares,819090.0,819090.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
562,2026-05-31,,WB-2026-05,,562,I25182,Trav. Accom.,2578326.68,2578326.68,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
563,2026-05-31,,WB-2026-05,,563,I25187,Conference Costs,5183985.46,5183985.46,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
564,2026-05-31,,WB-2026-05,,564,I25193,Conference Attended by Us,720166.01,720166.01,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
565,2026-05-31,,WB-2026-05,,565,I25203,Bus.Advert-General,2948618.86,2948618.86,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
566,2026-05-31,,WB-2026-05,,566,I25205,Sponsorships-General,50000.0,50000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
567,2026-05-31,,WB-2026-05,,567,I25232,Telephone-Variable,382724.37,382724.37,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
568,2026-05-31,,WB-2026-05,,568,I25236,Courier Services Cost,56118.78,56118.78,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
569,2026-05-31,,WB-2026-05,,569,I25262,S/ware Depreciation,783300.8,783300.8,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
570,2026-05-31,,WB-2026-05,,570,I25263,Bldg.Imp.(L/Hold)-Deprec,775516.02,775516.02,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
571,2026-05-31,,WB-2026-05,,571,I25264,Furn-Depreciation,271544.58,271544.58,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
572,2026-05-31,,WB-2026-05,,572,I25265,Equip-Depreciation,848195.06,848195.06,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
573,2026-05-31,,WB-2026-05,,573,I25268,Goodwill amortisation,65027.17,65027.17,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
574,2026-05-31,,WB-2026-05,,574,I25291,Entertainment-(IN TOWN),2016117.01,2016117.01,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
575,2026-05-31,,WB-2026-05,,575,I25326,Int.Paid-Other,110409.93,110409.93,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
576,2026-05-31,,WB-2026-05,,576,I25329,Unrealised Currency gain/loss,31204.91,31204.91,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
577,2026-05-31,,WB-2026-05,,577,I25358,Subscriptions General,601925.71,601925.71,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
578,2026-05-31,,WB-2026-05,,578,I25360,Bank Charges,934.3,934.3,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
579,2026-05-31,,WB-2026-05,,579,I25361,Books & Periodicals,63280.0,63280.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
