entity,period,statement,category_l1,category_l2,statement_line_code,line_label,line_order,dbt_kes,client_kes,difference,difference_pct,status,reason,note,client_as_stated_kes
MALAWI,2026-05,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SCI,INCOME,Other income,other_income,Other Income,70,5783284.61,5783284.61,0.0,0.0,tie,,,-5783284.61
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,18707974.83,18707974.83,0.0,0.0,tie,,,18707974.83
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,2178482.55,2178482.56,-0.01,-0.0,tie,,,2178482.56
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,1040557.31,1040557.31,0.0,0.0,tie,,,1040557.31
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,communications,Communications,120,384905.73,384905.73,-0.0,-0.0,tie,,,384905.73
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,1017041.99,1017041.99,0.0,0.0,tie,,,1017041.99
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,premises,Premises,140,2031998.14,2031998.15,-0.01,-0.0,tie,,,2031998.15
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,1719429.87,1719429.87,0.0,0.0,tie,,,1719429.87
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,1399831.09,1399831.09,-0.0,-0.0,tie,,,1399831.09
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,2035534.15,2035534.15,0.0,0.0,tie,,,2035534.15
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,6692725.29,6692725.3,-0.01,-0.0,tie,,,6692725.3
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,382765.14,382765.14,-0.0,-0.0,tie,,,382765.14
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,470581.61,470581.62,-0.01,-0.0,tie,,,470581.62
MALAWI,2026-05,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,7095347.68,7095347.68,-0.0,-0.0,tie,,,7095347.68
MALAWI,2026-05,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SCI,EXPENSES,Taxation,taxation,Taxation,230,16453747.77,16453747.77,-0.0,-0.0,tie,,,16453747.77
MALAWI,2026-05,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,11871203.34,11871203.33,0.01,0.0,tie,,,11871203.33
MALAWI,2026-05,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,10180633.72,10180633.72,0.0,0.0,tie,,,10180633.72
MALAWI,2026-05,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,10851171.18,10851171.17,0.01,0.0,tie,,,10851171.17
MALAWI,2026-05,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,99339636.55,99339636.49,0.06,0.0,tie,,,99339636.49
MALAWI,2026-05,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,6551360.6,6551360.6,-0.0,-0.0,tie,,,6551360.6
MALAWI,2026-05,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,-50349424.84,-50349424.81,-0.03,0.0,tie,,,-50349424.81
MALAWI,2026-05,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,5027953.61,5027953.61,0.0,0.0,tie,,,5027953.61
MALAWI,2026-05,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,106132109.13,106132109.06,0.07,0.0,tie,,,106132109.06
MALAWI,2026-05,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,810571.7,810571.7,-0.0,-0.0,tie,,,810571.7
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,827525.86,827525.86,0.0,0.0,tie,,,-827525.86
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,29507685.99,29535637.36,-27951.37,-0.09,DIFFERENCE,rounding / FX,,-29535637.36
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,112067687.4,112067687.32,0.08,0.0,tie,,,-112067687.32
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,35110780.17,35110780.17,0.0,0.0,tie,,,-35110780.17
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,22873584.15,22873584.14,0.01,0.0,tie,,,-22873584.14
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-05,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SCI,INCOME,Revenue,pension_admin_fee,Pension Admin Fee,20,114072021.13,114072021.13,0.0,0.0,tie,,,-114072021.13
MALAWI,2026-06,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SCI,INCOME,Other income,other_income,Other Income,70,6894834.78,6894834.78,0.0,0.0,tie,,,-6894834.78
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,22721413.35,22721413.34,0.01,0.0,tie,,,22721413.34
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,2520351.95,2520351.95,-0.0,-0.0,tie,,,2520351.95
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,1041145.81,1041145.81,-0.0,-0.0,tie,,,1041145.81
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,communications,Communications,120,462237.59,462237.59,0.0,0.0,tie,,,462237.59
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,1109446.95,1109446.95,-0.0,-0.0,tie,,,1109446.95
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,premises,Premises,140,2452397.37,2452397.37,0.0,0.0,tie,,,2452397.37
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,1757691.56,1757691.56,0.0,0.0,tie,,,1757691.56
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,1674205.76,1674205.76,-0.0,-0.0,tie,,,1674205.76
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,2201379.57,2201379.57,-0.0,-0.0,tie,,,2201379.57
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,7010751.38,7010751.38,0.0,0.0,tie,,,7010751.38
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,1729628.28,1729628.28,0.0,0.0,tie,,,1729628.28
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,739254.22,739254.23,-0.01,-0.0,tie,,,739254.23
MALAWI,2026-06,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,8519232.61,8519232.61,-0.0,-0.0,tie,,,8519232.61
MALAWI,2026-06,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SCI,EXPENSES,Taxation,taxation,Taxation,230,21270805.09,21270805.09,-0.0,-0.0,tie,,,21270805.09
MALAWI,2026-06,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,11295376.49,11295376.49,-0.0,-0.0,tie,,,11295376.49
MALAWI,2026-06,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,10207054.37,10207054.37,0.0,0.0,tie,,,10207054.37
MALAWI,2026-06,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,10879332.0,10879332.0,-0.0,-0.0,tie,,,10879332.0
MALAWI,2026-06,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,122988010.49,122988010.49,0.0,0.0,tie,,,122988010.49
MALAWI,2026-06,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,6104662.42,6104662.42,-0.0,-0.0,tie,,,6104662.42
MALAWI,2026-06,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,-51903975.97,-51903975.97,0.0,-0.0,tie,,,-51903975.97
MALAWI,2026-06,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,20319170.1,20319170.1,0.0,0.0,tie,,,20319170.1
MALAWI,2026-06,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,84597623.54,84597623.54,0.0,0.0,tie,,,84597623.54
MALAWI,2026-06,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,-3801498.94,-3801498.94,-0.0,0.0,tie,,,-3801498.94
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,829673.45,829673.45,-0.0,-0.0,tie,,,-829673.45
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,29584263.97,29713581.68,-129317.71,-0.44,DIFFERENCE,rounding / FX,,-29713581.68
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,112358524.05,112358524.05,-0.0,-0.0,tie,,,-112358524.05
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,45756914.42,45756914.42,0.0,0.0,tie,,,-45756914.42
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,22027060.92,22027060.92,-0.0,-0.0,tie,,,-22027060.92
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
MALAWI,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,INCOME,Revenue,pension_admin_fee,Pension Admin Fee,20,14546799.73,14538518.03,8281.7,0.06,DIFFERENCE,rounding / FX,,-14538518.03
MENA,2026-02,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,INCOME,Other income,other_income,Other Income,70,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,10677166.29,10671087.63,6078.66,0.06,DIFFERENCE,rounding / FX,,10671087.63
MENA,2026-02,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,91996.69,91944.31,52.38,0.06,DIFFERENCE,rounding / FX,,91944.31
MENA,2026-02,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,383338.56,383120.32,218.24,0.06,DIFFERENCE,rounding / FX,,383120.32
MENA,2026-02,SCI,EXPENSES,Operating expenses,communications,Communications,120,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Operating expenses,premises,Premises,140,1960780.95,1959664.65,1116.3,0.06,DIFFERENCE,rounding / FX,,1959664.65
MENA,2026-02,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,645513.75,645146.25,367.5,0.06,DIFFERENCE,rounding / FX,,645146.25
MENA,2026-02,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,810870.66,810409.02,461.64,0.06,DIFFERENCE,rounding / FX,,810409.02
MENA,2026-02,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,11656.13,11649.5,6.63,0.06,DIFFERENCE,rounding / FX,,11649.5
MENA,2026-02,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SCI,EXPENSES,Taxation,taxation,Taxation,230,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,1310508.14,1310508.14,0.0,0.0,tie,,,1310508.14
MENA,2026-02,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,91943873.41,91943873.41,0.0,0.0,tie,,,91943873.41
MENA,2026-02,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,7895466.79,7895466.8,-0.01,-0.0,tie,,,7895466.8
MENA,2026-02,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,8314946.05,8314946.05,0.0,0.0,tie,,,8314946.05
MENA,2026-02,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,69493036.22,69493036.22,0.0,0.0,tie,,,-69493036.22
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,-19.65,19.65,-100.0,DIFFERENCE,we show nothing,,19.65
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,-38435171.97,-38435171.97,0.0,-0.0,tie,,,38435171.97
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,-34523.3,-34503.65,-19.65,0.06,DIFFERENCE,rounding / FX,,34503.65
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,66562352.15,66562352.15,0.0,0.0,tie,,,-66562352.15
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,11879101.29,11879101.3,-0.01,-0.0,tie,,,-11879101.3
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,INCOME,Revenue,pension_admin_fee,Pension Admin Fee,20,16711182.61,16711182.61,0.0,0.0,tie,,,-16711182.61
MENA,2026-03,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,INCOME,Other income,other_income,Other Income,70,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,16063583.43,16063583.43,0.0,0.0,tie,,,16063583.43
MENA,2026-03,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,92264.68,92264.67,0.01,0.0,tie,,,92264.67
MENA,2026-03,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,562938.7,562938.7,0.0,0.0,tie,,,562938.7
MENA,2026-03,SCI,EXPENSES,Operating expenses,communications,Communications,120,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Operating expenses,premises,Premises,140,2466333.8,2466333.8,0.0,0.0,tie,,,2466333.8
MENA,2026-03,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,680948.7,680948.69,0.01,0.0,tie,,,680948.69
MENA,2026-03,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,1173025.3,1173025.3,0.0,0.0,tie,,,1173025.3
MENA,2026-03,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,26254.43,26254.43,0.0,0.0,tie,,,26254.43
MENA,2026-03,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,17646.11,17646.11,0.0,0.0,tie,,,17646.11
MENA,2026-03,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SCI,EXPENSES,Taxation,taxation,Taxation,230,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,10355812.93,10355812.93,0.0,0.0,tie,,,10355812.93
MENA,2026-03,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,89497142.49,89497142.48,0.01,0.0,tie,,,89497142.48
MENA,2026-03,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,-29632022.71,-29632022.7,-0.01,0.0,tie,,,-29632022.7
MENA,2026-03,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,5146220.9,5146220.89,0.01,0.0,tie,,,5146220.89
MENA,2026-03,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,26562170.92,26562170.92,0.0,0.0,tie,,,-26562170.92
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,-30359.52,30359.52,-100.0,DIFFERENCE,we show nothing,,30359.52
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,7346803.15,7346803.15,0.0,0.0,tie,,,-7346803.15
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,-4371812.54,-4371812.54,0.0,-0.0,tie,,,4371812.54
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,37445654.91,37445654.92,-0.01,-0.0,tie,,,-37445654.92
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,8414693.13,8414693.13,-0.0,-0.0,tie,,,-8414693.13
MENA,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,deferred_revenue,Deferred Revenue,490,3.55,0.0,3.55,,DIFFERENCE,client shows nothing,,0.0
