period,period_end,entity,statement,section_group,line_label,row_type,statement_line_code,amount_client_basis,amount_presentation,source_tab,source_row,source_file
2026-02,2026-02-28,DRC,SFP,Current Assets,Tax recoverable,detail,tax_recoverable,-142808.37,-142808.37,SFP Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Current Assets,Tax recoverable,detail,tax_recoverable,-1033941.5,-1033941.5,SFP Detailed,26,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Current Assets,Accrued Income,detail,accrued_income,171797159.43,171797159.43,SFP Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Current Assets,Accrued Income,detail,accrued_income,8122126.83,8122126.83,SFP Detailed,27,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Current Assets,Total Assets,total,,1190801970.65,1190801970.65,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Current Assets,Total Assets,total,,188337658.61,188337658.61,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Current Assets,Total Assets,total,,3206795110.19,3206795110.19,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Current Assets,Total Assets,total,,172940238.02,172940238.02,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Current Assets,Total Assets,total,,109464794.39,109464794.39,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Current Assets,Total Assets,total,,42078157.15,42078157.15,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Current Assets,Total Assets,total,,56813866.8,56813866.8,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Current Assets,Total Assets,total,,1056048016.0,1056048016.0,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Current Assets,Total Assets,total,,9153046.38,9153046.38,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Current Assets,Total Assets,total,,75577158.76,75577158.76,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Current Assets,Total Assets,total,,169612256.05,169612256.05,SFP Detailed,28,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity,Share capital,detail,share_capital,-25000000.0,25000000.0,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity,Share capital,detail,share_capital,-5000000.0,5000000.0,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity,Share capital,detail,share_capital,-33360000.0,33360000.0,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity,Share capital,detail,share_capital,-824892.23,824892.23,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity,Share capital,detail,share_capital,-69493036.22,69493036.22,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity,Share capital,detail,share_capital,-6753600.0,6753600.0,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity,Share capital,detail,share_capital,-51307445.47,51307445.47,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity,Share capital,detail,share_capital,-10000000.0,10000000.0,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity,Share capital,detail,share_capital,-5070419.24,5070419.24,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity,Share capital,detail,share_capital,-74207214.16,74207214.16,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity,Share capital,detail,share_capital,-25000000.0,25000000.0,SFP Detailed,32,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity,Transalation reserve,detail,translation_reserve,0.0,-0.0,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity,Transalation reserve,detail,translation_reserve,0.0,-0.0,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity,Transalation reserve,detail,translation_reserve,-758850.95,758850.95,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity,Transalation reserve,detail,translation_reserve,-29828826.65,29828826.65,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity,Transalation reserve,detail,translation_reserve,19.65,-19.65,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity,Transalation reserve,detail,translation_reserve,-127350.79,127350.79,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity,Transalation reserve,detail,translation_reserve,-608.77,608.77,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity,Transalation reserve,detail,translation_reserve,0.0,-0.0,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity,Transalation reserve,detail,translation_reserve,-10080649.45,10080649.45,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity,Transalation reserve,detail,translation_reserve,-184.17,184.17,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity,Transalation reserve,detail,translation_reserve,0.0,-0.0,SFP Detailed,33,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity,proposed dividend,detail,proposed_dividend,0.0,-0.0,SFP Detailed,34,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity,Retained earnings,detail,retained_earnings,-1021890949.75,1021890949.75,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity,Retained earnings,detail,retained_earnings,-5224564.6,5224564.6,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity,Retained earnings,detail,retained_earnings,-1155073703.75,1155073703.75,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity,Retained earnings,detail,retained_earnings,-99312718.35,99312718.35,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity,Retained earnings,detail,retained_earnings,38435171.97,-38435171.97,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity,Retained earnings,detail,retained_earnings,-19875571.86,19875571.86,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity,Retained earnings,detail,retained_earnings,-1801609.03,1801609.03,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity,Retained earnings,detail,retained_earnings,-30127713.66,30127713.66,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity,Retained earnings,detail,retained_earnings,7609520.82,-7609520.82,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity,Retained earnings,detail,retained_earnings,51352540.4,-51352540.4,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity,Retained earnings,detail,retained_earnings,-133494469.71,133494469.71,SFP Detailed,35,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity,Net Profit,derived,net_profit,-51121669.42,51121669.42,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity,Net Profit,derived,net_profit,-5571088.85,5571088.85,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity,Net Profit,derived,net_profit,-306529489.28,306529489.28,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity,Net Profit,derived,net_profit,-13136221.52,13136221.52,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity,Net Profit,derived,net_profit,34503.65,-34503.65,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity,Net Profit,derived,net_profit,-5619551.14,5619551.14,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity,Net Profit,derived,net_profit,343042.52,-343042.52,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity,Net Profit,derived,net_profit,256309.74,-256309.74,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity,Net Profit,derived,net_profit,-220623.99,220623.99,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity,Net Profit,derived,net_profit,6108455.09,-6108455.09,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity,Net Profit,derived,net_profit,-4477917.5,4477917.5,SFP Detailed,36,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-1098012619.17,-1098012619.17,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-15795653.45,-15795653.45,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-1495722043.98,-1495722043.98,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-143102658.76,-143102658.76,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-31023340.94,-31023340.94,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-32376073.79,-32376073.79,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-52766620.75,-52766620.75,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-39871403.92,-39871403.92,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-7762171.87,-7762171.87,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-16746402.84,-16746402.84,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity attributable to equity holders of the parent company,Equity attributable to equity holders of the parent company,group_header,,-162972387.21,-162972387.21,SFP Detailed,37,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,-66562352.15,66562352.15,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity attributable to equity holders of the parent company,Non-controlling interests,detail,non_controlling_interests,0.0,-0.0,SFP Detailed,39,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-1098012619.17,-1098012619.17,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-15795653.45,-15795653.45,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-1495722043.98,-1495722043.98,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-143102658.76,-143102658.76,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-97585693.1,-97585693.1,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-32376073.79,-32376073.79,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-52766620.75,-52766620.75,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-39871403.92,-39871403.92,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-7762171.87,-7762171.87,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-16746402.84,-16746402.84,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Equity attributable to equity holders of the parent company,Total equity,total,,-162972387.21,-162972387.21,SFP Detailed,41,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-92789351.91,92789351.91,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,0.0,-0.0,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-59684097.34,59684097.34,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-29837579.26,29837579.26,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-11879101.3,11879101.3,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-9702083.34,9702083.34,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,RWANDA,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-4047246.05,4047246.05,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZHL,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-1016176612.08,1016176612.08,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZATL,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-1390874.5,1390874.5,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,DRC,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,2480735.07,-2480735.07,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,C&P,SFP,Current liabilities,Trade and other payables,detail,trade_and_other_payables,-6639868.84,6639868.84,SFP Detailed,44,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAAC,SFP,Current liabilities,Premium payable,detail,premium_payable,0.0,-0.0,SFP Detailed,45,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZAMRE,SFP,Current liabilities,Premium payable,detail,premium_payable,-172542005.16,172542005.16,SFP Detailed,45,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,ZARIB,SFP,Current liabilities,Premium payable,detail,premium_payable,-1651388968.87,1651388968.87,SFP Detailed,45,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MALAWI,SFP,Current liabilities,Premium payable,detail,premium_payable,0.0,-0.0,SFP Detailed,45,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,MENA,SFP,Current liabilities,Premium payable,detail,premium_payable,0.0,-0.0,SFP Detailed,45,Feb 2026 Consolidated Accounts.xlsx
2026-02,2026-02-28,NIGERIA,SFP,Current liabilities,Premium payable,detail,premium_payable,0.0,-0.0,SFP Detailed,45,Feb 2026 Consolidated Accounts.xlsx
