period,entity,statement,statement_line_code,line_label,category_l1,line_order,client_basis_kes,client_presentation_kes
2026-02,ZAAC,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,1298409.4,1298409.4
2026-02,ZAAC,SCI,other_income,Other Income,INCOME,70,-4765612.0,4765612.0
2026-02,ZAAC,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-77041761.17,77041761.17
2026-02,ZAAC,SCI,personnel_costs,Personnel Costs,EXPENSES,80,109409173.55,109409173.55
2026-02,ZAAC,SCI,premises,Premises,EXPENSES,140,6690008.03,6690008.03
2026-02,ZAAC,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,570018.91,570018.91
2026-02,ZAAC,SCI,professional_fees,Professional Fees,EXPENSES,170,5760450.79,5760450.79
2026-02,ZAAC,SCI,retail_income,Retail,INCOME,60,-19138509.5,19138509.5
2026-02,ZAAC,SCI,saas_income,SAAS (Software as a Service),INCOME,50,-5103347.0,5103347.0
2026-02,ZAAC,SCI,taxation,Taxation,EXPENSES,230,21909338.32,21909338.32
2026-02,ZAAC,SCI,travelling,Travelling,EXPENSES,90,2540883.33,2540883.33
2026-02,ZAAC,SCI,umbrella_fund,Umbrella Fund,INCOME,30,-43860042.0,43860042.0
2026-02,ZAAC,SFP,accrued_income,Accrued Income,ASSETS,410,171797159.43,171797159.43
2026-02,ZAAC,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.43,-0.43
2026-02,ZAAC,SFP,computer_software,Intangible - computer software,ASSETS,250,22525357.28,22525357.28
2026-02,ZAAC,SFP,deferred_tax,Deferred tax,ASSETS,310,15764930.24,15764930.24
2026-02,ZAAC,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,36808446.31,36808446.31
2026-02,ZAAC,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,160659933.4,160659933.4
2026-02,ZAAC,SFP,goodwill,Intangible - goodwill,ASSETS,260,3771579.6,3771579.6
2026-02,ZAAC,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-02,ZAAC,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-02,ZAAC,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-51121669.42,51121669.42
2026-02,ZAAC,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-02,ZAAC,SFP,office_cash,Cash - Office Cash,ASSETS,360,76295631.5,76295631.5
2026-02,ZAAC,SFP,other_receivables,Other Receivables,ASSETS,340,46314100.36,46314100.36
2026-02,ZAAC,SFP,placements,Cash - Placements,ASSETS,390,19911431.83,19911431.83
2026-02,ZAAC,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,99214380.27,99214380.27
2026-02,ZAAC,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-02,ZAAC,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-02,ZAAC,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-02,ZAAC,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-1021890949.75,1021890949.75
2026-02,ZAAC,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-25000000.0,25000000.0
2026-02,ZAAC,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-2492275.01,-2492275.01
2026-02,ZAAC,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-92789351.91,92789351.91
2026-02,ZAAC,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,540231295.44,540231295.44
2026-02,ZAAC,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-02,ZAMRE,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-02,ZAMRE,SCI,advertising_pr,Advertising & PR,EXPENSES,150,44239.87,44239.87
2026-02,ZAMRE,SCI,communications,Communications,EXPENSES,120,3137.0,3137.0
2026-02,ZAMRE,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-02,ZAMRE,SCI,entertainment,Entertainment,EXPENSES,100,50986.8,50986.8
2026-02,ZAMRE,SCI,finance_costs,Finance cost,EXPENSES,220,24412.0,24412.0
2026-02,ZAMRE,SCI,general_expenses,General Expenses,EXPENSES,200,165439.85,165439.85
2026-02,ZAMRE,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-02,ZAMRE,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-14008899.93,14008899.93
2026-02,ZAMRE,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-02,ZAMRE,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-02,ZAMRE,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,56562.76,56562.76
2026-02,ZAMRE,SCI,other_income,Other Income,INCOME,70,-182351.23,182351.23
2026-02,ZAMRE,SCI,personnel_costs,Personnel Costs,EXPENSES,80,5628487.74,5628487.74
2026-02,ZAMRE,SCI,premises,Premises,EXPENSES,140,20591.73,20591.73
2026-02,ZAMRE,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,11127.06,11127.06
2026-02,ZAMRE,SCI,professional_fees,Professional Fees,EXPENSES,170,0.0,0.0
2026-02,ZAMRE,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-02,ZAMRE,SCI,taxation,Taxation,EXPENSES,230,2387609.5,2387609.5
2026-02,ZAMRE,SCI,travelling,Travelling,EXPENSES,90,227568.0,227568.0
2026-02,ZAMRE,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-02,ZAMRE,SFP,client_cash,Cash - Client Cash,ASSETS,370,45182117.01,45182117.01
2026-02,ZAMRE,SFP,computer_software,Intangible - computer software,ASSETS,250,4408000.0,4408000.0
2026-02,ZAMRE,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-02,ZAMRE,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-02,ZAMRE,SFP,deposits,Cash - Deposits,ASSETS,380,38160000.0,38160000.0
2026-02,ZAMRE,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-47133768.53,-47133768.53
2026-02,ZAMRE,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-02,ZAMRE,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-02,ZAMRE,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-02,ZAMRE,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-5571088.85,5571088.85
2026-02,ZAMRE,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-02,ZAMRE,SFP,office_cash,Cash - Office Cash,ASSETS,360,2626690.54,2626690.54
2026-02,ZAMRE,SFP,other_receivables,Other Receivables,ASSETS,340,54010.35,54010.35
2026-02,ZAMRE,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-02,ZAMRE,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,-172542005.16,172542005.16
2026-02,ZAMRE,SFP,premium_receivables,Premium Receivables,ASSETS,330,125392104.85,125392104.85
2026-02,ZAMRE,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-02,ZAMRE,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-5224564.6,5224564.6
2026-02,ZAMRE,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-5000000.0,5000000.0
2026-02,ZAMRE,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-4626708.61,-4626708.61
2026-02,ZAMRE,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,0.0,-0.0
2026-02,ZAMRE,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,24275213.0,24275213.0
2026-02,ZAMRE,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-02,ZARIB,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-02,ZARIB,SCI,advertising_pr,Advertising & PR,EXPENSES,150,580740.69,580740.69
2026-02,ZARIB,SCI,communications,Communications,EXPENSES,120,704751.74,704751.74
2026-02,ZARIB,SCI,depreciation,Depreciation,EXPENSES,180,4268181.96,4268181.96
2026-02,ZARIB,SCI,entertainment,Entertainment,EXPENSES,100,3009855.17,3009855.17
2026-02,ZARIB,SCI,finance_costs,Finance cost,EXPENSES,220,188768.6,188768.6
2026-02,ZARIB,SCI,general_expenses,General Expenses,EXPENSES,200,3729457.0,3729457.0
2026-02,ZARIB,SCI,insurance,Insurance,EXPENSES,160,2275226.66,2275226.66
2026-02,ZARIB,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-513772902.97,513772902.97
2026-02,ZARIB,SCI,it_costs,IT Costs,EXPENSES,110,1514010.69,1514010.69
2026-02,ZARIB,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-02,ZARIB,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,1509355.46,1509355.46
2026-02,ZARIB,SCI,other_income,Other Income,INCOME,70,-5556851.33,5556851.33
2026-02,ZARIB,SCI,personnel_costs,Personnel Costs,EXPENSES,80,51161172.66,51161172.66
2026-02,ZARIB,SCI,premises,Premises,EXPENSES,140,7890452.16,7890452.16
2026-02,ZARIB,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,379811.15,379811.15
2026-02,ZARIB,SCI,professional_fees,Professional Fees,EXPENSES,170,1619308.36,1619308.36
2026-02,ZARIB,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-02,ZARIB,SCI,taxation,Taxation,EXPENSES,230,133030620.72,133030620.72
2026-02,ZARIB,SCI,travelling,Travelling,EXPENSES,90,938552.0,938552.0
2026-02,ZARIB,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-02,ZARIB,SFP,client_cash,Cash - Client Cash,ASSETS,370,347351768.66,347351768.66
2026-02,ZARIB,SFP,computer_software,Intangible - computer software,ASSETS,250,16888695.68,16888695.68
2026-02,ZARIB,SFP,deferred_tax,Deferred tax,ASSETS,310,31050038.23,31050038.23
2026-02,ZARIB,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,1060688.0,1060688.0
2026-02,ZARIB,SFP,deposits,Cash - Deposits,ASSETS,380,421793557.23,421793557.23
2026-02,ZARIB,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,329405302.38,329405302.38
2026-02,ZARIB,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-02,ZARIB,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-02,ZARIB,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-02,ZARIB,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-306529489.28,306529489.28
2026-02,ZARIB,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-02,ZARIB,SFP,office_cash,Cash - Office Cash,ASSETS,360,99829060.32,99829060.32
2026-02,ZARIB,SFP,other_receivables,Other Receivables,ASSETS,340,-34348729.68,-34348729.68
2026-02,ZARIB,SFP,placements,Cash - Placements,ASSETS,390,129512975.91,129512975.91
2026-02,ZARIB,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,66897548.65,66897548.65
2026-02,ZARIB,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,-1651388968.87,1651388968.87
2026-02,ZARIB,SFP,premium_receivables,Premium Receivables,ASSETS,330,1504822858.5,1504822858.5
2026-02,ZARIB,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-02,ZARIB,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-1155073703.75,1155073703.75
2026-02,ZARIB,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-33360000.0,33360000.0
2026-02,ZARIB,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-117135968.94,-117135968.94
2026-02,ZARIB,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-59684097.34,59684097.34
2026-02,ZARIB,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,409667315.24,409667315.24
2026-02,ZARIB,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-758850.95,758850.95
2026-02,ZATL,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-2081397.27,2081397.27
2026-02,ZATL,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-02,ZATL,SCI,communications,Communications,EXPENSES,120,69838.34,69838.34
2026-02,ZATL,SCI,depreciation,Depreciation,EXPENSES,180,22512.19,22512.19
2026-02,ZATL,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-02,ZATL,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-02,ZATL,SCI,general_expenses,General Expenses,EXPENSES,200,107194.66,107194.66
2026-02,ZATL,SCI,insurance,Insurance,EXPENSES,160,68002.29,68002.29
2026-02,ZATL,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-02,ZATL,SCI,it_costs,IT Costs,EXPENSES,110,1386.65,1386.65
2026-02,ZATL,SCI,management_expense,Management Expense,EXPENSES,210,221872.86,221872.86
2026-02,ZATL,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,11639.72,11639.72
2026-02,ZATL,SCI,other_income,Other Income,INCOME,70,-2433.75,2433.75
2026-02,ZATL,SCI,personnel_costs,Personnel Costs,EXPENSES,80,1071285.43,1071285.43
2026-02,ZATL,SCI,premises,Premises,EXPENSES,140,163057.36,163057.36
2026-02,ZATL,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,63158.15,63158.15
2026-02,ZATL,SCI,professional_fees,Professional Fees,EXPENSES,170,63259.37,63259.37
2026-02,ZATL,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-02,ZATL,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-02,ZATL,SCI,travelling,Travelling,EXPENSES,90,0.0,0.0
2026-02,ZATL,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-02,ZATL,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-02,ZATL,SFP,deferred_tax,Deferred tax,ASSETS,310,-22547.07,-22547.07
2026-02,ZATL,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-02,ZATL,SFP,deposits,Cash - Deposits,ASSETS,380,505050.51,505050.51
2026-02,ZATL,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,3063456.01,3063456.01
2026-02,ZATL,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-02,ZATL,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-02,ZATL,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-02,ZATL,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-220623.99,220623.99
2026-02,ZATL,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-02,ZATL,SFP,office_cash,Cash - Office Cash,ASSETS,360,937508.35,937508.35
2026-02,ZATL,SFP,other_receivables,Other Receivables,ASSETS,340,180388.99,180388.99
2026-02,ZATL,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-02,ZATL,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,326333.43,326333.43
2026-02,ZATL,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-02,ZATL,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-02,ZATL,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-02,ZATL,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,7609520.82,-7609520.82
2026-02,ZATL,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-5070419.24,5070419.24
2026-02,ZATL,SFP,tax_recoverable,Tax recoverable,ASSETS,400,1340434.93,1340434.93
2026-02,ZATL,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-1390874.5,1390874.5
2026-02,ZATL,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,2822421.22,2822421.22
2026-02,ZATL,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-10080649.45,10080649.45
2026-02,ZHL,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-02,ZHL,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-02,ZHL,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-02,ZHL,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-02,ZHL,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-02,ZHL,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-02,ZHL,SCI,general_expenses,General Expenses,EXPENSES,200,1440.0,1440.0
2026-02,ZHL,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-02,ZHL,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-02,ZHL,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-02,ZHL,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-02,ZHL,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-02,ZHL,SCI,other_income,Other Income,INCOME,70,-53463.6,53463.6
2026-02,ZHL,SCI,personnel_costs,Personnel Costs,EXPENSES,80,0.0,0.0
2026-02,ZHL,SCI,premises,Premises,EXPENSES,140,0.0,0.0
2026-02,ZHL,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-02,ZHL,SCI,professional_fees,Professional Fees,EXPENSES,170,308333.34,308333.34
2026-02,ZHL,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-02,ZHL,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-02,ZHL,SCI,travelling,Travelling,EXPENSES,90,0.0,0.0
2026-02,ZHL,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-02,ZHL,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-02,ZHL,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-02,ZHL,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,1278387321.58,1278387321.58
2026-02,ZHL,SFP,deposits,Cash - Deposits,ASSETS,380,4500000.0,4500000.0
2026-02,ZHL,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-248414988.8,-248414988.8
2026-02,ZHL,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-02,ZHL,SFP,investment_in_associate,Investment in associate,ASSETS,270,15969831.66,15969831.66
2026-02,ZHL,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-02,ZHL,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,256309.74,-256309.74
2026-02,ZHL,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-02,ZHL,SFP,office_cash,Cash - Office Cash,ASSETS,360,5002806.1,5002806.1
2026-02,ZHL,SFP,other_receivables,Other Receivables,ASSETS,340,350685.52,350685.52
2026-02,ZHL,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-02,ZHL,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-02,ZHL,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-02,ZHL,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-02,ZHL,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-02,ZHL,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-30127713.66,30127713.66
2026-02,ZHL,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-10000000.0,10000000.0
2026-02,ZHL,SFP,tax_recoverable,Tax recoverable,ASSETS,400,252358.94,252358.94
2026-02,ZHL,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-1016176612.08,1016176612.08
2026-02,ZHL,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,1.0,1.0
2026-02,ZHL,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-03,C&P,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-03,C&P,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-03,C&P,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-03,C&P,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-03,C&P,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-03,C&P,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-03,C&P,SCI,general_expenses,General Expenses,EXPENSES,200,1751734.01,1751734.01
2026-03,C&P,SCI,insurance,Insurance,EXPENSES,160,1043385.24,1043385.24
2026-03,C&P,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-49812.2,49812.2
2026-03,C&P,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-03,C&P,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-03,C&P,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-03,C&P,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-03,C&P,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-12183190.24,12183190.24
2026-03,C&P,SCI,personnel_costs,Personnel Costs,EXPENSES,80,0.0,0.0
2026-03,C&P,SCI,premises,Premises,EXPENSES,140,0.0,0.0
2026-03,C&P,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-03,C&P,SCI,professional_fees,Professional Fees,EXPENSES,170,859649.99,859649.99
2026-03,C&P,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-03,C&P,SCI,taxation,Taxation,EXPENSES,230,2573469.96,2573469.96
2026-03,C&P,SCI,travelling,Travelling,EXPENSES,90,0.0,0.0
2026-03,C&P,SFP,accrued_income,Accrued Income,ASSETS,410,12183190.24,12183190.24
2026-03,C&P,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-03,C&P,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-03,C&P,SFP,deferred_tax,Deferred tax,ASSETS,310,4287361.0,4287361.0
2026-03,C&P,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-03,C&P,SFP,deposits,Cash - Deposits,ASSETS,380,22284303.0,22284303.0
2026-03,C&P,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,94390230.57,94390230.57
2026-03,C&P,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-03,C&P,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-03,C&P,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-03,C&P,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-6004763.24,6004763.24
2026-03,C&P,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-03,C&P,SFP,office_cash,Cash - Office Cash,ASSETS,360,1455540.83,1455540.83
2026-03,C&P,SFP,other_receivables,Other Receivables,ASSETS,340,-8150765.58,-8150765.58
2026-03,C&P,SFP,placements,Cash - Placements,ASSETS,390,695590.6,695590.6
2026-03,C&P,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-03,C&P,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-03,C&P,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-03,C&P,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-03,C&P,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-133494469.71,133494469.71
2026-03,C&P,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-25000000.0,25000000.0
2026-03,C&P,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-1688303.96,-1688303.96
2026-03,C&P,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-6383627.17,6383627.17
